"Gene_ID","Gene_Symbol","SRR9943833","SRR9943834","SRR9943835","SRR9943836","SRR9943837","SRR9943838","SRR28475464","SRR28475465","SRR28475466","SRR28475467","SRR28475468","SRR28475469"
"ENSOMYG00000000771","",50.585506,34.400002,72.59565,2.324638,0.556522,1.866667,0,0,0,12.695652,6.437681,7.402899
"ENSOMYG00000000776","",1.393153,3.891648,6.268247,7.105719,3.362679,3.993604,1.940933,1.565086,2.420617,0.284048,0.495862,1.103461
"ENSOMYG00000000778","u2af1",10.382863,9.867679,6.325922,15.697397,10.073752,6.11172,3.507592,4.33731,5.739697,2.042299,1.685466,1.703362
"ENSOMYG00000000783","tcf7l1a",3.382243,0.295948,5.434381,2.243936,0.461224,2.419846,0,0,0,0,0,0.724462
"ENSOMYG00000000786","",9.104219,17.29702,9.365134,4.269941,2.699412,3.880877,2.095718,2.351385,3.401448,2.773195,3.1928,2.880563
"ENSOMYG00000000787","",9.5623,7.075768,9.239347,20.160017,16.15447,19.622547,2.885031,4.505929,3.714249,0.61532,5.160765,2.765993
"ENSOMYG00000000788","",0.213588,0.181124,0,0,0.185442,0.373494,0.121287,0.428514,0.237349,0,0.159237,0
"ENSOMYG00000000791","",13.35711,19.015022,84.138687,8.327523,6.413762,26.563303,11.632798,13.196789,18.32523,34.999886,31.252981,34.38876
"ENSOMYG00000000803","",1.299325,0,1.481534,2.581562,0.61587,0,0.115359,0.039109,0,0,0,0
"ENSOMYG00000000806","NEB",0.045825,0.097861,0,0.070456,0.186068,0,0,0,0.059395,0,0,0
"ENSOMYG00000000809","",11.661464,12.216531,11.347329,10.934931,4.712464,10.148604,5.976918,4.361838,5.767641,5.553089,5.450319,4.74412
"ENSOMYG00000000814","",3.367995,3.939919,4.822646,3.594454,2.128827,3.872906,1.160601,0.718082,1.556326,0.478914,1.363951,0.843443
"ENSOMYG00000000822","ptcd2",0,2.560784,3.044445,1.701961,1.979085,2.835294,0,0,1.196078,0,0,0.364706
"ENSOMYG00000000825","",57.532932,59.898205,54.344311,101.739517,112.661674,139.746506,28.992016,32.215569,50.7495,19.572855,11.50499,16.590818
"ENSOMYG00000000827","mex3a",1.252907,1.712791,1.544767,0.9,0.425,0.673256,0.692442,0,0,0.512791,0,0.162209
"ENSOMYG00000000828","cd209",30.946926,20.150805,20.786142,2703.157715,1851.193604,2039.485352,3526.014404,3711.888672,5112.986816,2177.821533,2390.517334,2379.400635
"ENSOMYG00000000830","",0,0,3.705596,3.055961,0,2.479319,0.958637,2.622871,2.255475,1.391727,0,0
"ENSOMYG00000000833","",839.890625,953.493591,1004.679504,1436.382324,1212.649048,1442.189819,345.397919,315.678925,474.156006,330.182373,304.877197,316.168182
"ENSOMYG00000000836","",24.478413,25.036852,15.357155,16.108677,14.948358,26.430231,19.452024,18.667223,20.019773,11.267988,74.013008,56.852386
"ENSOMYG00000000842","ptger4b",2.425965,3.02807,1.75579,2.405614,0.875088,0.833684,0,0,0.702456,0,0,0.645614
"ENSOMYG00000000851","",24.220318,26.219418,26.883078,26.577396,31.902765,30.876314,10.891494,7.980463,12.265103,9.144725,6.982717,10.062469
"ENSOMYG00000000853","",8.025578,13.014026,9.683993,12.316007,10.90264,11.837459,3.207921,4.665842,4.04868,5.707921,4.914191,3.534653
"ENSOMYG00000000857","",3.339552,2.456716,0.61194,0,0,0.987313,0,0,0,0.346269,0,0.71194
"ENSOMYG00000000858","sh3gl1b",4.426358,10.208791,0.513038,6.329945,0.504901,4.69569,2.787225,0.421134,0.301054,0,0.9663,0
"ENSOMYG00000000862","",41.221394,28.521767,41.144279,38.600746,25.592039,21.064676,23.802238,24.42786,32.411068,58.715797,52.965176,54.453979
"ENSOMYG00000000868","",1.959216,0.944575,3.054379,0.571242,0.168889,0.215163,0.378824,1.380131,1.243007,3.293333,3.301438,3.399216
"ENSOMYG00000000870","ttc33",3.830498,4.723385,7.636759,3.436476,3.991455,3.16861,1.512238,0.967175,2.767869,4.324786,4.393548,2.902292
"ENSOMYG00000000878","rab11al",0.208523,0,0.157025,0.229197,0.979363,1.226134,0,0,0,0,0,0
"ENSOMYG00000000879","lsm4",54.378136,68.714607,42.953403,44.116486,29.744623,35.671597,47.583332,48.242832,71.94265,72.900536,70.3414,62.589607
"ENSOMYG00000000880","",5.076255,5.432293,5.267028,13.507463,15.123067,21.484667,2.338128,1.416825,2.400543,1.835007,1.293894,2.139756
"ENSOMYG00000000881","rd3",1.835759,1.753638,5.264033,9.917879,4.928275,2.950104,1.067568,1.918919,1.02079,2.121622,1.003119,1.897089
"ENSOMYG00000000885","",0.521643,36.586014,1.425083,0,0,0,0,0.320755,0.306326,0.891232,0,0
"ENSOMYG00000000886","JUND",4.419117,3.476716,6.751225,27.691177,19.697304,33.387257,3.578431,2.981618,4.370098,1.189951,2.009804,0.533088
"ENSOMYG00000000887","slc30a1a",41.262329,64.582512,70.581856,19.845497,22.58054,31.792242,10.046022,13.740302,13.327416,22.172913,22.33399,21.638395
"ENSOMYG00000000890","znf292b",18.374065,22.934978,20.201607,12.274539,15.507972,19.994831,2.560912,2.752803,3.701669,2.472845,2.114101,1.507723
"ENSOMYG00000000891","klhl26",16.335537,22.980165,24.079889,14.295317,6.752067,11.672728,1.492562,2.840771,2.515702,1.467218,1.075482,1.838017
"ENSOMYG00000000895","",3.096241,5.878336,4.104594,4.609588,3.898856,5.126566,1.450881,0.800073,1.207372,1.384057,0.944434,1.219176
"ENSOMYG00000000901","",3.736304,2.548185,5.891089,4.079868,1.012993,2.776898,0.485149,1.160726,1.178218,0.806601,0.486469,0.40231
"ENSOMYG00000000903","smim8",59.258064,51.544804,48.767025,50.129032,31.835125,48.842293,45.73835,59.050179,70.322578,64.422935,41.014336,61.989246
"ENSOMYG00000000906","arl5a",5.988029,4.611871,3.680346,16.406994,12.76661,18.164454,2.773901,1.94306,3.964421,1.985911,1.426047,0
"ENSOMYG00000000908","",4.762722,8.688394,8.001143,4.83076,0.285878,3.880503,1.208691,0.7753,0.747284,2.16295,2.112064,0.639794
"ENSOMYG00000000911","",13.227735,1.606496,2.043821,0.632395,2.995721,1.410324,4.972769,12.790606,13.39335,0.247248,2.520223,0
"ENSOMYG00000000913","",1.382329,1.668541,2.368273,1.729853,0.944712,2.488353,0.329853,0.436948,0.393708,0.663989,0.605489,0.381928
"ENSOMYG00000000922","lamtor2",9.408388,7.892936,12.615894,18.376379,13.134658,13.812362,10.945916,11.84989,17.198675,10.768212,6.185431,14.015452
"ENSOMYG00000000924","kdf1a",0,2.88949,0,1.142968,0,0.769706,1.563369,1.531685,0.563369,0.227202,0,0.522411
"ENSOMYG00000000925","ddit4",3.083531,1.907583,3.699645,142.559235,123.763626,190.084122,4.882701,4.441943,6.211493,5.434242,2.09064,1.37263
"ENSOMYG00000000928","",46.963718,55.513718,48.346901,98.595131,83.884514,116.315483,15.21003,16.564159,19.489971,7.848672,8.324632,8.403097
"ENSOMYG00000000940","",2.521229,4.204155,5.041554,15.014454,10.964769,9.815718,4.367661,0.939476,4.61879,1.408311,1.34869,0.236676
"ENSOMYG00000000941","nr0b2a",88.552811,145.544891,164.407837,15.763413,1.807869,21.157064,41.410492,47.98518,56.981094,29.130302,24.905468,22.374043
"ENSOMYG00000000943","",5.670235,8.543503,9.036477,4.156054,3.580327,7.134085,0.538968,0.605201,1.327654,0.117415,0.941686,0.249015
"ENSOMYG00000000947","",2.689926,2.972736,3.670517,2.63817,0.401109,8.467652,0,2.072089,1.013401,2.143253,1.547135,0.580407
"ENSOMYG00000000948","ndnf",5.680953,9.373333,16.719048,10.655714,4.102857,7.318572,1.975238,3.304286,4.592381,1.903333,2.35381,2.516667
"ENSOMYG00000000954","PTGR3",110.059753,114.32486,122.210167,91.361267,32.29533,86.281593,51.60577,50.746567,75.82692,74.78434,76.28846,76.342033
"ENSOMYG00000000956","",18.437424,13.716657,33.849415,15.255788,6.858767,100.489067,10.472304,3.946161,5.404909,1.958447,2.6577,2.053865
"ENSOMYG00000000958","ubqln4",0,0.981628,0,0.743526,0.479532,0,29.741091,10.08764,0,0,14.291009,1.701169
"ENSOMYG00000000959","clrn3",0,0.841954,0.824713,2.028736,0.547406,0,0,0,0.666667,0,0,0
"ENSOMYG00000000960","htr2b",5.40487,12.135334,4.577577,5.476217,12.470555,7.621178,1.904304,0.889015,2.00453,1.046433,0.334655,1.088335
"ENSOMYG00000000961","TSHZ1",7.864618,8.011802,6.929414,9.787686,7.274438,11.864395,1.700289,2.168114,2.187263,1.904698,1.306391,0.998887
"ENSOMYG00000000971","tax1bp3",15.155099,20.186846,19.584255,29.428185,16.933353,13.912564,0.987226,2.38057,35.91346,0,2.113289,0.475351
"ENSOMYG00000000981","zgc:174938",1.849061,1.746325,2.38227,0,0,0,0,0,1.302739,0.593873,1.353811,0
"ENSOMYG00000000982","PEX5L",0.541406,0.697092,0,0.072874,0,0.371365,0.563121,0.753036,1.013986,0,0,0
"ENSOMYG00000000989","dap3",5.44728,14.034724,4.035568,13.089941,10.441772,6.209411,6.290337,3.460533,3.895569,8.098742,5.87763,5.202921
"ENSOMYG00000000991","",4.442523,4.763988,6.352031,3.152255,2.048152,2.233978,1.230247,1.175653,1.487962,0.955917,1.175314,0.734147
"ENSOMYG00000000993","",44.967319,36.847496,36.455338,39.126362,51.330608,46.327888,11.438998,17.798475,19.574619,12.03159,8.191721,13.691176
"ENSOMYG00000000998","",1.138753,3.854125,2.286678,0.744237,1.687395,3.415474,0.199987,0.099398,0.307753,0.448375,0.21429,0.149546
"ENSOMYG00000001001","rpl18",1798.64502,1840.173584,2107.896729,2021.342407,1922.337646,2064.146729,1062.763916,1059.148438,1739.558716,1449.186646,1236.092896,1252.394043
"ENSOMYG00000001006","CREB3L4",1.021446,0.357477,13.737931,0,1.965211,1.502776,0.886721,0.437099,0.644315,0.102208,0.117457,1.864953
"ENSOMYG00000001007","hrasa",25.739775,34.77145,33.282677,12.623898,5.399358,14.14595,3.858059,4.333601,6.081796,6.089014,6.528068,4.272655
"ENSOMYG00000001010","JMY",5.035245,6.816648,7.319085,9.118485,9.79415,10.736033,2.709786,3.137233,3.58324,4.176228,1.069366,1.935133
"ENSOMYG00000001016","lrrc56",3.082017,7.73408,8.192053,5.8757,2.182374,5.881304,1.147733,2.755986,5.435558,3.754457,4.228732,4.278655
"ENSOMYG00000001019","",0.226215,0.948666,0.727588,0,0.456191,0.417523,0,0.154004,0,0,0,0
"ENSOMYG00000001020","rassf7a",1.100219,11.689872,4.192954,12.775229,3.804832,14.594018,0.412028,3.421871,2.99596,0.929209,1.372434,0.491888
"ENSOMYG00000001026","",20.422159,46.006577,50.842216,11.151064,6.829807,12.822756,3.379306,1.731218,4.512205,7.913276,5.914293,7.967724
"ENSOMYG00000001037","PHRF1",21.661329,21.479414,19.490669,18.346676,10.279963,15.364669,5.488203,5.621785,8.557948,4.618434,4.25427,4.13109
"ENSOMYG00000001039","plin3",27.990881,31.696556,36.052177,10.473658,7.946808,10.139311,6.429078,6.06535,9.088653,29.142351,27.327761,27.303951
"ENSOMYG00000001041","",0.869048,0.833333,5.404762,7.419643,7.324405,9.339286,0,0,0,0,0,0
"ENSOMYG00000001044","",0,0.356715,0.166335,0.496517,0,0.108955,0,0,0,0,0,0.050249
"ENSOMYG00000001045","zgc:158868",105.492081,169.703415,145.166794,0,0,170.829926,101.840675,0,156.307861,175.393845,142.40239,160.947098
"ENSOMYG00000001046","irf7",0.094759,0.637588,0.092931,0.095772,0.01491,0.417802,0,0,0,0,0,0
"ENSOMYG00000001047","",31.461639,29.885582,34.339287,35.494709,39.05357,57.681217,20.820107,24.314816,35.093914,20.752645,14.974868,17.702381
"ENSOMYG00000001050","",3.863256,5.286276,6.253812,1.504181,0.410723,2.223807,1.574028,1.75209,1.614363,1.228726,1.585342,0.567142
"ENSOMYG00000001060","",3.521302,3.037465,6.507143,6.077189,6.55661,4.293725,1.301163,1.16751,1.242281,0.067742,0.170392,0.715202
"ENSOMYG00000001061","rcc1",5.345358,7.813793,10.087533,13.237135,6.327321,10.05305,2.481167,2.948011,4.02175,9.196817,7.140053,5.653581
"ENSOMYG00000001065","rpz4",6.75085,13.838436,12.227041,10.632653,5.84949,7.12585,2.555272,2.210884,3.218537,1.045068,0.848639,1.469388
"ENSOMYG00000001071","rpz5",4.347679,2.735021,7.386498,5.873418,6.736709,3.670042,1.455696,3.369199,6.737131,1.139241,1.194937,1.614346
"ENSOMYG00000001082","akirin2",31.802536,41.644928,47.615944,50.324276,58.3904,85.877716,19.432972,21.288044,30,16.592392,9.311594,11.405797
"ENSOMYG00000001083","",0.499544,11.050037,0.175457,0.201145,0,1.320974,0,0,0,0.412248,0,0.762905
"ENSOMYG00000001084","trim44",15.816083,21.931498,19.672375,16.660461,4.603127,17.571854,5.781832,2.537602,6.90618,5.349218,4.39315,4.917349
"ENSOMYG00000001086","",2.852018,4.54559,6.12855,2.472347,3.455904,2.017937,0.264574,0,0,0.58296,0,0
"ENSOMYG00000001088","tshz3a",3.052632,2.640803,4.990233,5.550733,1.981823,5.416169,0.69045,0.815518,1.006782,1.002984,0.762615,0.642431
"ENSOMYG00000001098","MED26",7.357222,8.488889,6.725,6.750556,6.237778,8.128889,3.108333,2.613333,4.596111,3.976111,0.803889,1.033333
"ENSOMYG00000001101","uri1",0.190609,0.582896,0.486477,232.106613,0.519195,1.369582,0.04689,0.023826,0.12683,0.008151,0.122324,0
"ENSOMYG00000001110","SLC35E1",20.052792,26.652704,28.195026,31.541012,33.883945,44.18499,8.637871,10.631763,10.158813,3.247818,3.595986,2.782722
"ENSOMYG00000001112","",1.685289,6.113594,5.178771,1.96648,0.931099,0,0.916201,0,0.182495,0,0,0
"ENSOMYG00000001114","zgc:112052",26.739113,16.071339,18.046276,19.742722,21.51919,28.594934,28.707264,22.843054,29.815046,14.969538,14.438216,12.011817
"ENSOMYG00000001115","ndufb5",237.748032,309.264465,342.057251,281.659882,228.180923,291.430267,151.336182,175.209213,289.176971,241.524338,238.436188,240.154663
"ENSOMYG00000001131","nr2f5",44.366982,39.691708,44.559078,32.32629,9.640454,29.5982,22.82942,18.812988,30.062988,26.791862,30.741392,25.876369
"ENSOMYG00000001132","rxylt1",3.07642,2.15611,2.490396,6.381283,5.693094,4.913772,2.832448,4.144258,2.394361,1.239068,2.42501,1.356355
"ENSOMYG00000001133","",0.235122,12.594812,0.626374,13.867888,11.383602,0.680406,0,0.170252,0.861929,1.023461,0.19026,0.51329
"ENSOMYG00000001135","nup188",15.131287,21.232128,17.253016,14.944659,12.590833,15.020774,3.914886,5.481048,6.732128,3.96905,3.449958,2.766695
"ENSOMYG00000001139","pamr1b",0.130943,0.184964,1.215833,0.787404,0.050784,0.473736,0.311129,0.690565,0.073189,0.941001,0.286034,0.184217
"ENSOMYG00000001141","bola1",22.501104,25.684326,38.830021,40.030907,20.315674,34.092716,106.55188,146.196472,181.869751,175.218536,178.644592,140.233994
"ENSOMYG00000001144","twist1b",0,1.364892,0.91716,3.076923,0.555227,3.232742,0,0.263314,0,0,0.223866,0.071006
"ENSOMYG00000001145","plin3",4.239547,4.649287,2.622233,6.74422,4.43335,2.548943,2.73635,3.843581,6.181013,3.598623,3.23758,3.697491
"ENSOMYG00000001147","gpbp1l1",18.048292,24.824499,30.394583,18.02179,16.049471,20.513546,13.90371,10.551826,15.946407,11.653121,10.828033,14.988811
"ENSOMYG00000001156","tmem69",12.215754,15.799086,13.541096,16.828768,15.084475,19.545662,15.156393,18.534246,24.618721,10.236301,9.013699,10.678082
"ENSOMYG00000001159","PLN",4.487654,4.660494,3.12963,7.320988,9.209877,22.864197,0,0,0,0,0,0
"ENSOMYG00000001168","macc1",1.172769,15.773549,0.875445,17.446039,0.466729,13.089147,1.876711,0.981604,1.013866,1.012224,0.991712,1.192598
"ENSOMYG00000001169","",25.64592,43.286308,30.493771,28.206085,28.598894,34.966805,19.962656,25.966805,27.583679,7.872752,11.298295,10.556017
"ENSOMYG00000001173","hs2st1b",1.746032,2.119048,4.75,0.553792,0,0,0.201058,0,0,1.050265,0.733686,0
"ENSOMYG00000001178","FBXL5",45.922855,26.304396,31.320263,31.919039,12.762698,10.4128,45.637157,43.533173,60.998112,26.203386,26.590862,10.786061
"ENSOMYG00000001181","",0.216354,0.209114,0.063478,0,0.225442,0.026886,0,0,0.338144,0,0,0
"ENSOMYG00000001185","ube3a",0.515871,0.120388,0.654225,0.048064,0.036354,0.135453,0,0,0,0,0,0
"ENSOMYG00000001188","rundc3b",3.327254,0.691146,12.567193,0,1.013142,0.600312,0,0,0,0,0,0
"ENSOMYG00000001189","",0,0,0.120219,0,0,0.795082,0,0.63388,0,0.494536,0.693989,0
"ENSOMYG00000001191","",244.800491,230.59935,196.15065,1003.258118,274.773621,555.4104,868.078979,881.410522,1412.562134,1324.095337,1167.370483,1222.665161
"ENSOMYG00000001197","",4.165088,5.08525,6.466847,9.223274,5.365359,3.47226,2.50203,2.859269,2.428958,1.101488,1.714479,1.384303
"ENSOMYG00000001203","",0.598059,1.95396,1.219316,0.790214,0,3.922848,0,0,0,0,0,0
"ENSOMYG00000001204","zgc:153993",16.795397,17.023432,14.150628,15.882009,7.704603,10.241004,11.148954,10.430544,19.629707,12.951465,11.212552,12.910879
"ENSOMYG00000001205","zfhx3b",11.707123,16.582541,18.592569,16.971886,11.607612,21.313963,0.758893,1.749893,1.752721,0.723408,1.240722,0.563727
"ENSOMYG00000001209","tmem79b",1.477195,1.588155,2.270252,0.720218,0.198775,0.307012,1.085092,0.706603,0.566372,0.330837,0,0.408441
"ENSOMYG00000001212","",2.146729,1133.296875,12.186797,1.13215,1.495643,1228.716797,0,0,0,0,0,0
"ENSOMYG00000001213","",8.818658,13.366877,3.233753,4.014675,15.348008,17.388365,8.221174,16.684486,17.737946,4.465409,3.12369,5.019916
"ENSOMYG00000001215","otud7b",10.778638,16.03231,21.573298,11.813751,8.541255,10.811215,3.011482,2.697997,3.496796,3.018959,2.116689,2.658211
"ENSOMYG00000001216","ndufa3",177.810486,217.378326,12.663269,11.29769,137.236435,136.62413,160.582703,174.187286,267.391998,219.099548,239.742386,248.892654
"ENSOMYG00000001218","fgf3",2.867242,7.482759,5.916379,0.877586,0.871552,0.353448,0,0,0,0.141379,0,0
"ENSOMYG00000001224","fgf4",5.404514,8.03993,10.013889,0.618056,1.657986,0.861111,0,0,0,0,0,0
"ENSOMYG00000001229","amotl2a",5.39696,7.9097,9.989718,7.303978,5.808672,7.51721,2.862763,1.452839,1.798391,1.877514,1.022351,0.540456
"ENSOMYG00000001230","",0,19.397921,2.783942,15.089201,0,1.020758,0.054937,0,0,0,0,0.035426
"ENSOMYG00000001234","",1.489834,1.675293,1.375847,1.895256,2.837955,2.585952,0,0,0,0.330253,0,0
"ENSOMYG00000001236","nus1",15.478724,21.983452,14.617022,33.043736,19.745863,12.959811,12.37234,14.269504,22.21513,2.547281,2.274232,2.247045
"ENSOMYG00000001237","",0,0.562814,0,0,0,0.556114,0,0.266332,0.284757,0,0.284757,0.505863
"ENSOMYG00000001238","tada3l",6.590278,15.589506,17.811728,19.30324,11.123457,9.952932,7.335648,10.931327,7.038966,9.584877,4.834105,6.497685
"ENSOMYG00000001242","inavab",0.756948,1.541244,2.866343,1.374945,0.902073,1.306573,0.489193,0.1191,0.656374,0.392148,0,0.625055
"ENSOMYG00000001245","",30.452555,49.211674,39.437958,37.532848,24.744526,34.649635,1,0.671533,0,0,0,7.927007
"ENSOMYG00000001247","",5.783227,6.938194,6.485829,7.352536,5.944022,6.574003,9.787157,12.073118,16.259417,18.746384,18.832283,13.808713
"ENSOMYG00000001249","",26.529411,18.764706,15.279411,40.992645,18.625,28.411764,3.705882,0,5.477941,0,0,1.397059
"ENSOMYG00000001250","",22.532808,28.430447,16.564304,64.818901,42.939632,83.296585,18.519686,18.036745,34.272964,14.002625,9.223097,7.559054
"ENSOMYG00000001255","ccnd1",61.015926,101.094429,62.248009,23.738338,15.712173,47.385666,19.607508,21.979523,27.82025,22.823664,23.624573,19.732651
"ENSOMYG00000001257","PM20D2",11.594224,6.326138,13.61406,0.490082,3.086639,10.605018,6.608518,7.767503,9.268378,7.441073,7.330805,7.904317
"ENSOMYG00000001266","",2.831336,4.235445,0,3.006849,1.66952,3.554795,0.404966,1.564212,0,1.89726,0.767979,0.739726
"ENSOMYG00000001267","rbm8a",14.458293,20.126575,14.01164,15.624637,23.686712,16.040737,33.759556,45.426285,54.661007,44.401066,41.679436,36.260635
"ENSOMYG00000001270","",0.060919,0.622607,0.378258,0.195307,0.617098,0.138505,0,0,0,0,0,0
"ENSOMYG00000001274","nipa2",26.031162,27.6695,34.897907,51.262985,51.179886,48.81728,22.246931,23.430595,25.279509,15.694523,21.311142,12.590179
"ENSOMYG00000001276","",18.337837,15.071253,22.006142,21.490171,14.03317,20.900492,20.642506,21.595823,24.163391,22.455774,16.878378,22.678133
"ENSOMYG00000001278","",6.170384,4.005576,4.745973,12.595415,12.116481,19.385378,9.4114,6.405204,11.781289,3.222429,3.488847,3.334573
"ENSOMYG00000001282","",65.562592,68.525314,64.493668,77.366386,50.188465,92.71273,47.24754,51.685303,78.25457,54.298874,52.225037,51.498592
"ENSOMYG00000001287","",102.774048,114.683403,126.775368,84.106239,27.647728,90.412262,21.02352,27.974102,31.802326,40.329811,39.851215,48.092495
"ENSOMYG00000001293","HRH1",3.695032,3.302017,2.809149,6.040335,9.251353,6.091982,0.361535,0,0.528283,0.833743,0.265617,0.259715
"ENSOMYG00000001300","rps12",1376.491455,1477.891479,1421.751587,1129.301514,945.462036,10.559249,0.336648,0.276348,1173.135254,0.798011,0.372813,0.464039
"ENSOMYG00000001303","dbf4",5.141589,4.897943,6.181121,5.112545,7.359822,5.310206,3.484066,3.083501,4.018556,1.237999,2.46551,2.624849
"ENSOMYG00000001304","",0.974498,0.778846,0.92893,2.835284,2.270903,3.378345,0.857023,1.661998,1.544732,0.779264,0.69398,1.244565
"ENSOMYG00000001305","slc52a3-2b",0,0.396157,0.697056,0.856092,2.117743,1.397792,0,0,0,0,0.114881,0
"ENSOMYG00000001312","rab13",40.959167,73.129997,45.915077,67.416664,39.978333,67.643333,6.105,18.273333,16.196667,6.001667,10.949166,6.805
"ENSOMYG00000001313","",0.659668,0.2113,0.544951,0,0,0.114526,0,0,0,0,0.180569,0
"ENSOMYG00000001314","",0.695354,0.849499,0.722199,0.533276,0.701927,0.688993,0.107647,0,0.16766,0.026503,0.031991,0
"ENSOMYG00000001320","",5.360798,10.185603,10.053773,5.326973,1.526453,3.50477,4.049436,1.477016,2.773634,9.620989,5.816999,7.155247
"ENSOMYG00000001326","",0.404986,0.82012,0.77063,0.723215,0.552435,0.598846,0.027649,0.049711,0.250628,0,0,0
"ENSOMYG00000001329","cbr4",11.142426,12.534861,16.156981,0,2.296565,0,0,0,0.757024,0.846376,1.712788,0.579663
"ENSOMYG00000001335","dnajc24",28,37.964443,35.008888,44.119999,54.41,29.017778,17.531111,12.237778,16.206667,14.248889,5.557778,14.773334
