"Gene_ID","Gene_Symbol","SRR27553658","SRR27553659","SRR27553660","SRR27553661","SRR27553662","SRR27553663","SRR27553664","SRR27553665","SRR27553666","SRR25482874","SRR25482875","SRR25482876","SRR25482877","SRR25482878","SRR25482879","SRR25482880","SRR25482881"
"ENSOMYG00000000645","rprd2b",3.730352,3.965447,4.780623,3.294173,5.976423,5.669919,7.156369,7.028726,4.945664,2.284688,2.379539,4.088889,5.628184,7.775881,2.806911,2.831165,2.505691
"ENSOMYG00000000647","cdca3",0.921344,0.732489,1.603817,1.998265,1.499163,1.635628,3.114625,1.429703,1.832184,0.293233,0.504916,0.912088,0.525159,0,1.05668,1.612493,0.754193
"ENSOMYG00000000648","ak4",3.72467,0.735683,3.732379,1.961454,2.985683,3.352423,7.444934,1.518722,2.442731,0.26652,0,1.373348,0.660793,0.307269,0.969163,0.531938,0.563877
"ENSOMYG00000000653","lmo2",13.246618,15.136316,15.366285,9.243496,11.565037,14.71592,19.308012,13.479709,12.814776,5.3923,9.514048,6.023933,4.765869,7.940687,6.096774,6.350677,4.890739
"ENSOMYG00000000662","si:ch211-1a19.3",0.65703,0.310118,1.278581,0,1.241787,0,0.671485,0.755585,0.394218,0.57293,2.082786,0.394218,0.676741,0.633377,2.448095,0.34297,0
"ENSOMYG00000000666","",1,0,0,0.530888,0,0,0.790541,0,0,0,1.758687,1.635135,0.769305,1.140927,1.499035,1.333977,0.535714
"ENSOMYG00000000670","trabd",4.611916,4.146993,6.783964,5.020323,5.291203,3.173163,6.163697,3.959911,4.526726,10.172606,12.947661,22.611359,28.039671,29.145044,17.248329,15.110245,13.107739
"ENSOMYG00000000673","",51.055,65.050003,101.639999,49.459999,67.013336,55.943333,70.59333,57.5,51.275002,3.656667,4.546667,0,0,2.67,6.373333,3.48,0
"ENSOMYG00000000678","p3h3",16.242849,18.11261,19.627943,14.158875,17.945168,13.701582,16.332689,24.47768,17.119684,25.285236,23.892443,41.718979,45.577152,47.263268,19.733919,29.472935,22.80703
"ENSOMYG00000000683","",0.038591,0.075885,0.281285,0,0,0.290116,0.129181,0.079828,0,0.124006,0.231464,0.038108,0.664876,0.698831,0.260806,0.130214,0.05087
"ENSOMYG00000000684","FZD6",5.48346,4.287262,4.957224,3.920913,5.598859,4.66578,6.93422,6.937072,3.296768,4.419392,3.865019,10.787453,8.022814,13.130988,3.758935,4.534791,5.107985
"ENSOMYG00000000687","",2.199554,1.877926,2.801003,1.093088,1.075808,1.928651,2.626533,2.217391,2.366778,2.634894,1.322742,6.556299,3.940357,10.2068,2.335006,2.427536,1.697324
"ENSOMYG00000000688","",0.097537,0.263547,0.098522,0.135468,0.033333,0,0.048933,0,0,0.044171,0.024631,0.098357,0.605584,0.194471,0.061166,0,0.061576
"ENSOMYG00000000694","",0,0.377628,0.433978,0,0.432296,0,0.372582,0.194281,0.335576,0.39529,1.788057,2.771236,2.230446,1.95122,1.295206,2.254836,1.876367
"ENSOMYG00000000696","s100w",16.575869,25.478975,25.644117,22.981718,22.44607,22.813528,23.280315,32.104813,25.095064,0.822669,1.3766,0,0,0.88117,1.647166,2.085923,0
"ENSOMYG00000000716","",719.413818,225.0522,397.990417,566.91748,409.310059,363.66217,1431.024414,444.016113,362.747589,27.004913,28.512497,34.513901,46.051186,58.644642,39.850948,39.388561,30.9037
"ENSOMYG00000000722","chaf1a",0.291362,0.253294,0.529039,0.420693,0,0.470961,1.053197,0.606149,0.444119,0,0,0.436798,0,0,0.477794,0.544168,0
"ENSOMYG00000000723","",0,0.982456,1.11345,0.824561,0.498246,0,1.684211,1.280044,0.842105,0,0.907018,1.064327,0.790643,0,0,0.105263,0.745029
"ENSOMYG00000000730","",1245.946289,1321.616577,1613.362061,1424.432373,1543.126465,1450.056152,1731.881714,1873.353149,1886.917847,1013.217285,1204.101196,2004.842285,2246.531494,2325.061768,1316.686523,1478.499023,1321.841797
"ENSOMYG00000000732","",5.133333,3.749821,4.514695,4.169892,4.077061,4.103226,9.563441,6.575985,4.862366,3.136918,3.647312,5.689964,8.470251,5.902151,4.007168,4.045161,3.184229
"ENSOMYG00000000738","",10.013933,5.632564,4.758758,5.301752,8.63535,5.145303,5.15207,5.620621,5.40844,0.510748,2.143312,1.740844,5.552946,4.431927,2.563694,1.484873,0.557723
"ENSOMYG00000000763","cfdp1",2.1,0.974815,3.159259,2.52963,1.135556,2.028889,2.027407,2.427408,1.094815,1.500741,0.846667,3.037037,4.945556,1.824444,1.28963,1.637778,2.04963
"ENSOMYG00000000764","",1.501897,0,0,0.882497,0.632681,1.179347,1.761738,0.344208,0,0,0.499205,0,2.136621,0.088009,0.797624,0.761952,2.173597
"ENSOMYG00000000769","tmem170a",3.731415,1.968825,5.261391,1.134293,4.597122,1.522782,2.582734,1.520384,1.46283,2.05036,3.254197,10.040768,4.68825,8.235012,4.815348,6.669065,0
"ENSOMYG00000000776","",3.90933,0.376223,1.953348,4.060384,3.350075,2.513732,13.799285,2.594056,0.951467,2.111738,2.034236,6.362302,3.366441,6.597442,2.508653,3.384123,3.038187
"ENSOMYG00000000778","u2af1",2.754881,2.299349,3.084599,1.364967,3.097072,1.904555,3.970716,3.220174,1.741866,1.281996,0,2.265727,3.327549,3.112798,1.090022,1.268981,0
"ENSOMYG00000000786","",0.806885,0.717254,0.691856,0.7055,0.776238,0.346348,1.867548,0.74895,0.823258,3.644731,1.347187,5.592044,6.022145,12.613035,4.282536,3.384971,3.025714
"ENSOMYG00000000787","",4.029687,2.584624,2.400057,3.699782,2.621208,2.861676,3.739665,4.153429,3.131042,1.778461,1.220539,4.515533,4.059203,5.799989,0.810775,1.160774,1.208754
"ENSOMYG00000000788","",0.212048,0.18755,0.333333,0.160643,0.154619,0,0.138353,0.153012,0.16747,0.19006,0,0,0.587952,0,0,0,0.083736
"ENSOMYG00000000791","",0.387385,0.136239,0.112615,0.429817,0,0,0,0,0,1.574083,1.921789,2.011468,1.202752,3.048165,2.138073,2.516514,4.47844
"ENSOMYG00000000803","",3.409949,1.949046,3.009799,2.435587,1.797232,2.789729,2.700701,3.435048,2.530374,0,0,0.955688,0,0,0,0,0
"ENSOMYG00000000809","",5.247087,4.864805,6.37173,3.638272,5.502308,3.923939,5.105078,3.65377,3.284019,4.695757,2.91053,10.463618,11.160365,13.253901,5.211255,5.444054,4.491097
"ENSOMYG00000000814","",1.313691,0.892548,1.016176,0.769497,1.397458,0,1.7487,1.666089,1.072213,0.299249,1.330445,3.203928,1.556903,4.047949,1.131138,1.987868,1.242634
"ENSOMYG00000000822","ptcd2",1.85098,0.91634,1.240523,1.594771,0,0.534641,1.162091,1.772549,1.284967,0,1.214379,1.909804,2.924183,2.836601,0,0.462745,0.788235
"ENSOMYG00000000825","",8.540918,4.479042,4.934132,3.441118,5.610778,5.03992,6.764471,5.807385,4.532934,18.215569,16.632734,38.511974,27.655689,26.477045,15.207584,14.385229,14.841317
"ENSOMYG00000000827","mex3a",0,0.757558,1.155233,0.255814,0.466279,0.581395,0.789535,0.383721,0,0.312791,1.162791,0.520349,0.823256,0,0.490698,0.343605,0.281977
"ENSOMYG00000000828","cd209",36.259697,10.279822,11.039887,1.855502,43.835632,0.182236,3.179103,44.707745,28.230621,22.13579,28.495775,25.087563,40.836037,48.534485,333.664703,473.154266,351.381836
"ENSOMYG00000000830","",0.447689,0.807786,0,0,0,0.374696,0,1.128954,0,1.262774,1.990268,0.562044,1.060827,0.871046,1.450122,2.508516,0
"ENSOMYG00000000833","",261.288239,255.599945,246.683136,272.553925,309.039307,310.17984,342.598724,333.517059,326.434174,456.748627,683.001526,607.611511,705.464355,860.587402,561.068542,629.518555,491.468353
"ENSOMYG00000000836","",22.670897,18.878258,106.811378,8.638987,13.450728,21.400314,19.821808,106.602264,17.039852,2.896789,1.358041,12.238111,16.050671,14.055096,34.821583,29.481718,34.130966
"ENSOMYG00000000842","ptger4b",0,0.250526,0.515789,0.317895,0.225263,0.541053,1.39579,0.614035,0.377544,0.243509,1.006316,2.795789,1.262456,2.105263,0.922105,0.501754,0.779649
"ENSOMYG00000000851","",4.48933,4.688308,7.528554,4.330628,4.803126,5.133754,8.553051,4.769763,4.173129,8.517584,9.099189,18.038774,18.402164,25.787195,10.940516,10.15254,9.049594
"ENSOMYG00000000853","",3.822607,1.491749,3.24835,3.683993,4.534654,3.972772,3.980198,3.923267,4.325082,5.14769,3.071782,10.969472,8.160892,7.872937,4.381188,3.468647,2.277228
"ENSOMYG00000000858","sh3gl1b",1.025535,0.971323,2.169808,0,1.478646,0.075231,0.862194,0,1.710746,0,0,1.856083,0.630792,0.118517,0.54961,0,0
"ENSOMYG00000000862","",6.600746,6.904229,7.885572,2.64801,4.039801,3.161691,4.579602,3.401741,2.952736,10.471393,5.18408,11.314676,10.395522,11.978856,6.792289,5.781095,5.809701
"ENSOMYG00000000868","",0.183268,0.426928,0.202614,0.559477,0.598954,0.599216,0.913725,0.512157,0.679216,0.078431,0.337778,0.266667,0.497516,0.747712,0.420654,0.260654,0.213856
"ENSOMYG00000000870","ttc33",2.735229,2.263789,3.870629,3.066434,2.759125,3.825758,7.88132,4.516316,3.577506,0.81352,2.066823,4.651519,4.049724,6.42732,2.52972,0.810023,2.680269
"ENSOMYG00000000879","lsm4",62.616486,61.172939,76.637543,57.638889,51.668457,46.321236,78.0224,84.0336,57.476254,18.422939,19.21147,26.047491,29.019712,40.515232,28.575268,28.282259,26.487455
"ENSOMYG00000000880","",13.932652,17.218317,17.313976,12.632157,14.473948,13.335414,16.090773,17.8962,13.149796,1.147897,1.320488,2.991045,3.615197,3.49118,1.179919,1.659701,1.388874
"ENSOMYG00000000885","",0,0.479467,0,0,0.950055,0.706992,2.296337,0,0.260821,1.388457,1.553829,0,0.297447,0,1.475028,0.466149,0
"ENSOMYG00000000886","JUND",9.039216,3.36152,4.209559,4.579657,3.58701,3.493873,7.281863,3.785539,2.680147,1.529412,0.046569,1.397059,1.881127,3.544118,1.645833,0.54902,0.367647
"ENSOMYG00000000887","slc30a1a",1.125575,0.486522,0.78501,0.289283,0.976989,0,0.580539,0.739645,0.213018,6.192636,6.796844,19.079554,14.871138,22.760683,13.637081,12.757397,11.278764
"ENSOMYG00000000890","znf292b",3.388515,3.998879,4.524913,2.200423,2.874938,1.846413,3.579597,3.239412,1.942701,3.678998,3.565209,5.45796,5.424016,6.754048,3.387394,3.543971,2.315521
"ENSOMYG00000000891","klhl26",0.796694,0.825895,0.752066,0.35978,0.73719,1.557576,0.939394,1.370248,0.442424,4.249036,5.218733,6.020386,11.032507,13.10854,4.354821,3.709091,5.528375
"ENSOMYG00000000893","OTOR",2.294001,2.887741,0.373872,1.439042,1.006669,3.042193,2.433783,11.05647,10.306371,0,0.04752,0,0,0.245736,0,0,0.325397
"ENSOMYG00000000895","",0.779372,1.223352,1.800981,1.655529,1.338115,1.501362,1.678954,1.980752,1.677138,0.60178,0.710913,0.933721,1.506083,1.542945,0.638097,1.264572,0.507354
"ENSOMYG00000000901","",0.938944,0.8967,0.692409,0.572277,1.560066,0.479208,1.90363,0.939274,0.405941,1.346535,0.337624,1.852145,0.289769,0.534323,0.711881,1.067002,1.162376
"ENSOMYG00000000903","smim8",56.749104,48.075268,57.813622,52.494625,40.892471,57.301075,57.853046,74.071686,56.014336,16.498207,32.379929,25.724014,27.197132,24.917562,30.060932,40.913979,42.573475
"ENSOMYG00000000906","arl5a",1.722418,0.558971,1.628037,2.695353,1.517772,3.018857,3.533858,2.843778,2.743698,3.167613,1.459078,3.535864,4.253984,4.086176,2.016622,0,2.579415
"ENSOMYG00000000908","",0,0.097198,0,0.75243,0.594625,0.394511,1.341338,0.929674,0.206975,1.45283,1.145798,2.328187,2.007433,2.361921,0.466552,1.102344,0.269297
"ENSOMYG00000000911","",0.314546,0.932581,0.853456,0.542726,0.447552,0.803019,0.223339,0.815565,0.188285,2.032227,0.366655,1.625393,2.646537,0.131512,0.329832,0.731488,0.15819
"ENSOMYG00000000913","",1.31245,1.338554,2.121084,0.900803,1.450469,1.109906,1.505087,1.445783,0.972021,0.309639,0.130522,0.571218,0.48755,1.696921,0.517135,0.317403,0.297858
"ENSOMYG00000000922","lamtor2",14.532009,14.257727,18.69426,12.769316,7.504415,13.570641,19.841059,14.444261,14.228477,9.5883,4.5,11.496689,8.762693,8.466887,9.593819,9.587196,6.719647
"ENSOMYG00000000924","kdf1a",0,0,0,0.404173,0,0.354714,1.061824,0.170788,0,0,0.594281,0.790572,0.365533,0.219474,0,0.230294,0.598918
"ENSOMYG00000000925","ddit4",15.253554,9.76718,19.87974,9.227489,10.51718,13.013033,1.281398,2.901659,3.357228,10.233413,0.812204,11.404621,3.739929,4.537915,0.825237,0.793839,0.382701
"ENSOMYG00000000928","",8.48525,9.436431,11.582596,7.349557,11.674631,6.143363,13.174926,10.617994,8.388643,7.181859,7.418584,14.690855,23.530678,27.012537,10.248672,8.978761,7.470944
"ENSOMYG00000000940","",0.247516,0.228546,0,0.682023,0.215899,0.470641,0,0.244806,0.399277,0,0.133695,1.35953,1.023487,2.056007,0.811201,0,0
"ENSOMYG00000000941","nr0b2a",0.36056,0,0,0,0.359223,0,0,0.947368,1.147675,30.053654,29.741173,56.62146,51.959538,55.792725,20.868692,31.384262,27.357418
"ENSOMYG00000000943","",0,0.081009,0.232467,0.059102,0,0,0,0,0,0.016548,0.21119,1.583137,0.583924,1.636064,1.110323,0.511899,0
"ENSOMYG00000000947","",0.371996,0.264325,0.225508,0.268946,0.397412,1.246303,1.480592,0.348891,0.873383,0,0,1.353974,1.243993,1.109982,0,0.9122,0.123845
"ENSOMYG00000000948","ndnf",1.054762,0.751905,1.995714,1.855714,1.717143,2.233809,1.680476,3.520476,2.054286,3.649048,3.562619,7.851905,7.309524,9.302381,2.305476,4.913095,3.819524
"ENSOMYG00000000954","PTGR3",12.186127,10.675138,12.610577,11.925138,12.10989,11.218407,13.324176,12.763737,11.069368,28.98283,29.467033,75.934753,69.463608,64.420326,45.41621,57.95055,49.60371
"ENSOMYG00000000956","",4.847426,2.343196,1.900009,4.252301,2.815022,4.086262,11.484084,3.302917,3.107202,12.203558,11.080554,1.212603,20.827318,1.895397,11.592027,10.345186,10.755206
"ENSOMYG00000000960","htr2b",0.16308,1.074745,0.337486,0.339751,0,0,0,0,0,1.207814,0.591733,1.986976,3.659683,1.883352,1.105889,0.443941,0.676104
"ENSOMYG00000000961","TSHZ1",2.045424,2.842574,2.311067,1.361389,2.25874,1.093075,2.139613,1.789134,1.459363,1.886885,1.771543,2.898909,5.627254,4.868515,3.386328,2.605433,2.749276
"ENSOMYG00000000971","tax1bp3",0,0,0.689115,0.253927,0,0.288926,1.319201,0.553859,0.285359,3.350867,14.041876,10.294111,14.213685,10.405758,10.792192,4.639599,5.427813
"ENSOMYG00000000989","dap3",8.365078,6.544383,3.958246,5.927201,4.676581,3.026884,6.575326,5.805545,3.49106,4.205865,5.760931,3.816093,7.258394,5.915205,2.15012,6.933594,5.612268
"ENSOMYG00000000991","",0.93218,0.856222,0.842319,0.718209,0.774669,0.763648,1.134168,0.535775,1.067141,0.753476,1.127501,1.37606,1.005765,0.620549,0.556799,1.468125,0.52628
"ENSOMYG00000000993","",19.436819,24.539215,28.386711,18.096951,27.522331,17.903595,26.946079,29.910675,23.256536,10.364923,7.185185,13.46732,19.055555,16.502178,12.678649,10.762527,10.25
"ENSOMYG00000000998","",0.032396,0.100402,0,0.090027,0,0,0.0402,0.013855,0,0.043507,0.057497,0.156711,0.283333,0.148527,0.028849,0.075586,0.294579
"ENSOMYG00000001001","rpl18",1297.999756,1258.915771,1618.825562,1385.508179,1605.621826,1482.463501,1933.918457,1830.360229,1854.567749,1287.096436,1272.210938,2218.747803,2364.964844,2378.766602,1327.727417,1491.828125,1253.59668
"ENSOMYG00000001006","CREB3L4",0.583375,1.238745,0.310989,0.672872,0.24836,0,0.450984,0.543073,0,0.212311,1.162941,1.268065,10.78586,10.462946,0.187137,0.857605,0.988079
"ENSOMYG00000001007","hrasa",7.32478,8.368083,7.89174,7.052125,7.089014,6.619888,13.694467,6.806736,8.022855,3.716921,2.322775,5.61267,9.765838,6.205293,3.785886,3.345228,3.376504
"ENSOMYG00000001010","JMY",3.48144,3.498688,4.191226,2.724784,3.272216,3.778403,3.527184,3.780277,2.44282,2.367829,2.132359,6.431946,4.673041,6.346457,2.181102,1.933633,0.847019
"ENSOMYG00000001016","lrrc56",0.293428,0,0.166072,0,0,0.110545,0.314315,0.080489,0,0.996943,0.707081,5.398879,4.225675,4.656648,2.190525,1.335201,1.492613
"ENSOMYG00000001019","",0.917524,3.676593,6.43675,11.889059,10.337991,7.219101,12.122423,12.600486,6.996227,0,0.123546,0.54346,0.75342,0.586583,0,0.404172,0
"ENSOMYG00000001020","rassf7a",0.160794,0.256156,0.369533,0.486391,0.606119,0.279963,0.83435,0.217317,0.596053,0,0.491728,0.507156,1.585978,1.028707,0.351913,0.260058,0
"ENSOMYG00000001026","",1.502984,0.855302,1.176566,1.104828,1.271088,1.236778,3.477624,1.124383,0.777868,2.844996,3.786954,10.624084,10.518461,10.987659,4.0754,3.788717,2.408598
"ENSOMYG00000001037","PHRF1",8.995471,9.523286,10.75295,8.430641,8.44176,8.514081,10.088482,11.638329,7.604238,2.593321,5.117425,6.177726,7.558034,8.802275,4.119091,2.350564,2.497253
"ENSOMYG00000001039","plin3",18.20466,17.29686,28.705673,15.815603,41.078522,24.465046,35.683384,24.678825,26.225431,3.283181,3.527862,13.557244,12.575481,15.851064,10.282675,11.321176,7.935157
"ENSOMYG00000001047","",25.370371,22.153439,21.799603,22.162699,14.683863,12.195767,36.354496,16.727512,16.308201,17.980606,20.107803,44.007275,34.42857,32.759258,20.250662,15.884921,14.171958
"ENSOMYG00000001050","",0.397442,0.665519,1.212494,0.422036,0.870635,0.40728,0.881456,0.683719,0.760944,1.049188,0.457944,2.196262,2.729956,1.62666,0.335957,0.147073,0.722577
"ENSOMYG00000001060","",0.451037,0.234447,0.292166,0.636636,0.728459,0,0.301843,0.448618,0.302766,0.721544,0.302535,2.349844,2.715438,2.091475,0.454378,0.932028,0.644585
"ENSOMYG00000001061","rcc1",8.780372,7.901857,7.751459,7.871088,8.822281,6.871088,13.755173,9.487534,11.533687,3.581432,3.233422,3.98992,4.549072,4.645623,2.799469,4.627586,3.359151
"ENSOMYG00000001065","rpz4",5.394597,4.032313,6.565476,5.313776,3.163265,3.392857,6.612245,4.369048,4.005102,1.254252,0.658163,3.306973,2.786565,3.169218,2.268708,2.514456,2.034014
"ENSOMYG00000001071","rpz5",9.259494,9.763713,10.320253,10.884388,8.034599,11.220252,9.677637,13.58059,10.04135,1.074262,1.445148,0.837975,1.718143,2.789029,1.28692,2.269198,0.949367
"ENSOMYG00000001082","akirin2",14.860507,10.505435,20.361414,17.20924,12.192029,12.302536,18.362318,21.592392,10.472826,10.710145,6.951087,23.568838,21.951086,25.641304,12.143116,17.402174,17.099638
"ENSOMYG00000001084","trim44",3.47729,3.229337,4.7379,2.407297,2.558451,5.164557,4.510052,5.099032,2.405063,2.349218,3.722264,9.407297,7.960164,7.516754,3.433358,2.824274,4.985108
"ENSOMYG00000001088","tshz3a",4.377916,2.968529,4.858926,3.243353,3.411286,3.413728,4.098752,4.325828,2.287303,0.961566,0.796527,1.842105,2.732773,3.958763,1.549105,1.372491,1.093869
"ENSOMYG00000001091","TMEM38A",292.937164,242.771179,300.996033,265.450287,287.136719,236.497742,335.361237,394.942383,302.232208,0,0,0,0,0.474576,0,0,0
"ENSOMYG00000001098","MED26",3.577226,2.618333,5.388889,4.689445,2.782222,4.468889,4.155556,4.026111,3.539444,1.863889,1.017778,4.888333,4.061666,3.439445,1.422222,3.236667,2.398333
"ENSOMYG00000001101","uri1",0.162088,0.081222,0.075432,0.02733,0.055746,0.055941,0.048294,0,0.027239,0,0.072291,0.206566,0.075557,0.028938,0,0,0.056199
"ENSOMYG00000001104","FJX1",1.573987,1.41433,2.857476,1.595794,3.503115,2.373053,2.352804,3.167445,2.686137,0,0,0,0.401869,0,0,0,0
"ENSOMYG00000001110","SLC35E1",6.253054,5.777487,5.732984,6.294939,6.965096,4.58726,7.059337,7.52007,5.804537,3.687609,4.86911,9.957243,17.564573,12.67103,6.487783,5.684119,4.568063
"ENSOMYG00000001112","",0.947858,0,0.515829,1.521415,1.191409,0.648045,2.386451,1.67784,0,1.184358,0.528864,1.094972,1.083799,1.549348,0,0.391061,0.376164
"ENSOMYG00000001114","zgc:112052",5.34482,3.794183,10.925029,7.46484,7.035563,5.944936,8.519284,9.623828,6.106564,2.750534,2.245408,8.851087,18.026487,19.080219,6.999416,9.349462,7.962698
"ENSOMYG00000001115","ndufb5",277.89212,220.745392,352.45462,213.388153,260.282898,230.307892,291.842102,290.75592,263.575012,136.142761,147.25,174.171707,214.216446,187.608551,148.868423,166.05394,163.625
"ENSOMYG00000001123","",703.16748,75.11483,113.546829,581.709961,162.544418,144.246811,2012.802856,79.221161,91.957588,1.870091,3.012841,1.280968,0,0,5.412765,2.172207,0
"ENSOMYG00000001129","c1qtnf7",2.851506,3.754932,5.048806,2.485981,1.938733,3.196262,2.915888,5.692627,1.182762,0.30945,0,0,0,0,0.310488,0,0
"ENSOMYG00000001131","nr2f5",4.191706,3.902582,3.934664,4.935446,2.865806,4.131064,4.164319,4.397887,4.568858,24.011345,20.758217,40.847809,41.222809,49.802231,31.58568,24.257433,28.631063
"ENSOMYG00000001132","rxylt1",4.523089,2.949326,6.102983,5.359624,4.382918,4.125868,5.140989,4.479362,4.442174,0.775235,1.178995,1.975072,1.351451,4.394769,1.312219,0.731917,1.053535
"ENSOMYG00000001133","",0.496054,0.512042,1.415232,0.035093,0.280758,1.261616,1.485079,1.385329,0.070614,1.234662,1.221906,1.165101,3.087574,1.590094,0.108068,0.744398,0.522492
"ENSOMYG00000001135","nup188",5.259377,5.614382,6.924306,4.306644,4.158957,3.418335,6.470984,6.094197,5.096215,3.005551,4.11968,9.895879,11.291085,14.539529,5.561312,5.244659,3.911102
"ENSOMYG00000001139","pamr1b",9.257075,10.769872,17.786055,10.882091,11.022654,13.655163,7.741598,10.471545,5.453964,0.347523,0.482201,0.424944,0.176998,0.083396,0.137167,0.124969,0.062982
"ENSOMYG00000001141","bola1",137.708618,98.258278,140.156723,103.971306,127.518761,118.456955,197.806839,168.374176,154.458054,29.98234,37.041943,47.618103,34.554085,40.262691,33.19426,27.905077,22.496689
"ENSOMYG00000001144","twist1b",2.351085,1.265286,3.905326,2.548323,4.058186,0.677515,1.334319,2.002959,2.411242,0.205128,0,1.242604,0.35503,0,0.52071,0,0
"ENSOMYG00000001145","plin3",25.351206,13.952779,24.300541,19.459419,22.829807,22.24004,31.563208,30.085588,17.842106,1.818495,1.158878,2.515002,1.528775,4.145597,2.224791,2.04968,2.450566
"ENSOMYG00000001147","gpbp1l1",10.822144,8.382215,8.356891,4.988222,5.567138,6.482332,11.924028,8.023557,6.490577,5.226737,5.700235,16.330978,15.847762,17.430506,6.301531,8.21967,5.90106
"ENSOMYG00000001156","tmem69",12.320776,14.105021,15.914384,9.515982,16.606165,15.361872,16.818493,16.526257,13.913242,5.33105,6.269406,11.018265,11.643836,9.659818,5.416667,9.775114,4.486301
